datetime_utc,cluster,load_kwh
2012-01-02T10:00:00Z,2,0.581375
2012-01-02T11:00:00Z,1,0.4593846153846154
2012-01-02T11:00:00Z,2,0.6863999975
2012-01-02T12:00:00Z,1,0.5116923076923077
2012-01-02T12:00:00Z,2,0.6783
2012-01-02T13:00:00Z,1,0.5438461538461539
2012-01-02T13:00:00Z,2,0.6190500025
2012-01-02T14:00:00Z,1,0.6354615384615385
2012-01-02T14:00:00Z,2,0.46249999999999997
2012-01-02T15:00:00Z,1,0.7055384615384616
2012-01-02T15:00:00Z,2,0.569500005
2012-01-02T16:00:00Z,1,0.9249230923076923
2012-01-02T16:00:00Z,2,0.6571
2012-01-02T17:00:00Z,1,0.9281538461538461
2012-01-02T17:00:00Z,2,0.7505499975
2012-01-02T18:00:00Z,1,0.8000000076923077
2012-01-02T18:00:00Z,2,1.0514250025
2012-01-02T19:00:00Z,1,1.0455384692307692
2012-01-02T19:00:00Z,2,0.8946749975
2012-01-02T20:00:00Z,1,1.0050769153846153
2012-01-02T20:00:00Z,2,0.735025
2012-01-02T21:00:00Z,1,0.8362307615384615
2012-01-02T21:00:00Z,2,0.710975
2012-01-02T22:00:00Z,1,0.7566153846153846
2012-01-02T22:00:00Z,2,0.61565
2012-01-02T23:00:00Z,1,0.6784615384615384
2012-01-02T23:00:00Z,2,0.5109
2012-01-03T00:00:00Z,1,0.521230776923077
2012-01-03T00:00:00Z,2,0.38175
2012-01-03T01:00:00Z,1,0.42946153846153845
2012-01-03T01:00:00Z,2,0.285825
2012-01-03T02:00:00Z,1,0.40315384615384614
2012-01-03T02:00:00Z,2,0.223125
2012-01-03T03:00:00Z,1,0.36853846153846154
2012-01-03T03:00:00Z,2,0.202825
2012-01-03T04:00:00Z,1,0.4298461538461538
2012-01-03T04:00:00Z,2,0.193275
2012-01-03T05:00:00Z,1,0.5123076846153846
2012-01-03T05:00:00Z,2,0.20035
2012-01-03T06:00:00Z,1,0.40492307692307694
2012-01-03T06:00:00Z,2,0.27185
2012-01-03T07:00:00Z,1,0.4473846153846154
2012-01-03T07:00:00Z,2,0.379675
2012-01-03T08:00:00Z,1,0.4143846153846154
2012-01-03T08:00:00Z,2,0.557825
2012-01-03T09:00:00Z,1,0.4367692307692308
2012-01-03T09:00:00Z,2,0.5192249975
2012-01-03T10:00:00Z,1,0.48407692307692307
2012-01-03T10:00:00Z,2,0.658075
2012-01-03T11:00:00Z,1,0.5894615384615385
2012-01-03T11:00:00Z,2,0.48667499999999997
2012-01-03T12:00:00Z,1,0.5333076923076924
2012-01-03T12:00:00Z,2,0.5705250000000001
2012-01-03T13:00:00Z,1,0.6729230692307693
2012-01-03T13:00:00Z,2,0.640450005
2012-01-03T14:00:00Z,1,0.7744615307692307
2012-01-03T14:00:00Z,2,0.5928999975
2012-01-03T15:00:00Z,1,0.5739999923076924
2012-01-03T15:00:00Z,2,0.478275
2012-01-03T16:00:00Z,1,0.6956153846153846
2012-01-03T16:00:00Z,2,0.804949995
2012-01-03T17:00:00Z,1,0.7975384615384615
2012-01-03T17:00:00Z,2,0.8316999975
2012-01-03T18:00:00Z,1,0.8766153846153846
2012-01-03T18:00:00Z,2,1.0183499975
2012-01-03T19:00:00Z,1,1.0213076846153846
2012-01-03T19:00:00Z,2,0.9559499975
2012-01-03T20:00:00Z,1,1.0516923076923077
2012-01-03T20:00:00Z,2,0.75625
2012-01-03T21:00:00Z,1,0.9412307692307692
2012-01-03T21:00:00Z,2,0.7615500000000001
2012-01-03T22:00:00Z,1,0.9649230769230769
2012-01-03T22:00:00Z,2,0.6213
2012-01-03T23:00:00Z,1,0.7572307846153846
2012-01-03T23:00:00Z,2,0.501375
2012-01-04T00:00:00Z,1,0.4604615384615384
2012-01-04T00:00:00Z,2,0.405825
2012-01-04T01:00:00Z,1,0.40569230769230774
2012-01-04T01:00:00Z,2,0.37205
2012-01-04T02:00:00Z,1,0.3210769230769231
2012-01-04T02:00:00Z,2,0.2681
2012-01-04T03:00:00Z,1,0.3322307692307692
2012-01-04T03:00:00Z,2,0.2293250025
2012-01-04T04:00:00Z,1,0.37223076923076925
2012-01-04T04:00:00Z,2,0.2195
2012-01-04T05:00:00Z,1,0.45599999999999996
2012-01-04T05:00:00Z,2,0.28595
2012-01-04T06:00:00Z,1,0.38869230769230767
2012-01-04T06:00:00Z,2,0.332325
2012-01-04T07:00:00Z,1,0.48430769230769233
2012-01-04T07:00:00Z,2,0.43120000000000003
2012-01-04T08:00:00Z,1,0.49576923076923074
2012-01-04T08:00:00Z,2,0.5905749975
2012-01-04T09:00:00Z,1,0.377
2012-01-04T09:00:00Z,2,0.5921749975
2012-01-04T10:00:00Z,1,0.4703846153846154
2012-01-04T10:00:00Z,2,0.591625
2012-01-04T11:00:00Z,1,0.5056923076923077
2012-01-04T11:00:00Z,2,0.503575
2012-01-04T12:00:00Z,1,0.5116153846153846
2012-01-04T12:00:00Z,2,0.531325
2012-01-04T13:00:00Z,1,0.4197692307692308
2012-01-04T13:00:00Z,2,0.49145
2012-01-04T14:00:00Z,1,0.5185384615384615
2012-01-04T14:00:00Z,2,0.539975
2012-01-04T15:00:00Z,1,0.4920769230769231
2012-01-04T15:00:00Z,2,0.488249995
2012-01-04T16:00:00Z,1,0.5037692307692307
2012-01-04T16:00:00Z,2,0.5496
2012-01-04T17:00:00Z,1,0.7973846153846154
2012-01-04T17:00:00Z,2,0.7417
2012-01-04T18:00:00Z,1,0.9227692307692308
2012-01-04T18:00:00Z,2,0.734825
2012-01-04T19:00:00Z,1,0.934
2012-01-04T19:00:00Z,2,0.7233500025
2012-01-04T20:00:00Z,1,1.0474615384615384
2012-01-04T20:00:00Z,2,0.7598000025
2012-01-04T21:00:00Z,1,0.9712307692307692
2012-01-04T21:00:00Z,2,0.752175
2012-01-04T22:00:00Z,1,0.9014615384615384
2012-01-04T22:00:00Z,2,0.654325
2012-01-04T23:00:00Z,1,0.6690000076923077
2012-01-04T23:00:00Z,2,0.568650005
2012-01-05T00:00:00Z,1,0.614
2012-01-05T00:00:00Z,2,0.3531
2012-01-05T01:00:00Z,1,0.5004615384615385
2012-01-05T01:00:00Z,2,0.3039
2012-01-05T02:00:00Z,1,0.4340769153846154
2012-01-05T02:00:00Z,2,0.2676
2012-01-05T03:00:00Z,1,0.441
2012-01-05T03:00:00Z,2,0.197625
2012-01-05T04:00:00Z,1,0.4343076923076923
2012-01-05T04:00:00Z,2,0.23155
2012-01-05T05:00:00Z,1,0.4990769230769231
2012-01-05T05:00:00Z,2,0.299774995
2012-01-05T06:00:00Z,1,0.4233076923076923
2012-01-05T06:00:00Z,2,0.3073250025
2012-01-05T07:00:00Z,1,0.436
2012-01-05T07:00:00Z,2,0.378775
2012-01-05T08:00:00Z,1,0.43030769230769234
2012-01-05T08:00:00Z,2,0.575575005
2012-01-05T09:00:00Z,1,0.45
2012-01-05T09:00:00Z,2,0.4879999975
2012-01-05T10:00:00Z,1,0.4783076923076923
2012-01-05T10:00:00Z,2,0.366025
2012-01-05T11:00:00Z,1,0.5130769230769231
2012-01-05T11:00:00Z,2,0.3857500025
2012-01-05T12:00:00Z,1,0.43553846153846154
2012-01-05T12:00:00Z,2,0.4964750025
2012-01-05T13:00:00Z,1,0.48015385384615383
2012-01-05T13:00:00Z,2,0.5942499975
2012-01-05T14:00:00Z,1,0.3990769230769231
2012-01-05T14:00:00Z,2,0.545675
2012-01-05T15:00:00Z,1,0.4666153846153846
2012-01-05T15:00:00Z,2,0.522475
2012-01-05T16:00:00Z,1,0.6289230846153846
2012-01-05T16:00:00Z,2,0.67415
2012-01-05T17:00:00Z,1,0.6439230769230769
2012-01-05T17:00:00Z,2,0.901275
2012-01-05T18:00:00Z,1,0.7376153846153847
2012-01-05T18:00:00Z,2,0.8493000075
2012-01-05T19:00:00Z,1,1.2501538384615385
2012-01-05T19:00:00Z,2,0.857099995
2012-01-05T20:00:00Z,1,1.239153846153846
2012-01-05T20:00:00Z,2,0.761925
2012-01-05T21:00:00Z,1,1.1351538384615385
2012-01-05T21:00:00Z,2,0.6172
2012-01-05T22:00:00Z,1,0.9141538461538462
2012-01-05T22:00:00Z,2,0.510875
2012-01-05T23:00:00Z,1,0.8645384692307693
2012-01-05T23:00:00Z,2,0.40650000000000003
2012-01-06T00:00:00Z,1,0.5866153846153846
2012-01-06T00:00:00Z,2,0.4423
2012-01-06T01:00:00Z,1,0.45453846153846156
2012-01-06T01:00:00Z,2,0.327775
2012-01-06T02:00:00Z,1,0.46076923076923076
2012-01-06T02:00:00Z,2,0.256325
2012-01-06T03:00:00Z,1,0.43984615384615383
2012-01-06T03:00:00Z,2,0.25435
2012-01-06T04:00:00Z,1,0.41538461538461535
2012-01-06T04:00:00Z,2,0.2679250025
2012-01-06T05:00:00Z,1,0.46476923076923077
2012-01-06T05:00:00Z,2,0.300125
2012-01-06T06:00:00Z,1,0.5374615384615384
2012-01-06T06:00:00Z,2,0.357775
2012-01-06T07:00:00Z,1,0.6016153846153847
2012-01-06T07:00:00Z,2,0.4311500025
2012-01-06T08:00:00Z,1,0.5793076923076923
2012-01-06T08:00:00Z,2,0.531075
2012-01-06T09:00:00Z,1,0.5263846153846153
2012-01-06T09:00:00Z,2,0.4248999975
2012-01-06T10:00:00Z,1,0.5228461538461538
2012-01-06T10:00:00Z,2,0.34385
2012-01-06T11:00:00Z,1,0.5700769230769231
2012-01-06T11:00:00Z,2,0.49235
2012-01-06T12:00:00Z,1,0.5186923076923077
2012-01-06T12:00:00Z,2,0.4509249975
2012-01-06T13:00:00Z,1,0.5395384615384615
2012-01-06T13:00:00Z,2,0.4428750025
2012-01-06T14:00:00Z,1,0.5275384615384615
2012-01-06T14:00:00Z,2,0.492025
2012-01-06T15:00:00Z,1,0.5077692307692308
2012-01-06T15:00:00Z,2,0.556725005
2012-01-06T16:00:00Z,1,0.6379230923076923
2012-01-06T16:00:00Z,2,0.632875
2012-01-06T17:00:00Z,1,0.6349230769230769
2012-01-06T17:00:00Z,2,0.80245
2012-01-06T18:00:00Z,1,0.771
2012-01-06T18:00:00Z,2,0.934625005
2012-01-06T19:00:00Z,1,0.8889230769230769
2012-01-06T19:00:00Z,2,0.842050005
2012-01-06T20:00:00Z,1,0.8146923076923077
2012-01-06T20:00:00Z,2,0.7119749975
2012-01-06T21:00:00Z,1,0.7113076923076923
2012-01-06T21:00:00Z,2,0.7284500025
2012-01-06T22:00:00Z,1,0.6814615384615385
2012-01-06T22:00:00Z,2,0.63825
2012-01-06T23:00:00Z,1,0.5847692307692307
2012-01-06T23:00:00Z,2,0.53375
2012-01-07T00:00:00Z,1,0.41284615384615386
2012-01-07T00:00:00Z,2,0.41402500000000003
2012-01-07T01:00:00Z,1,0.35792307692307695
2012-01-07T01:00:00Z,2,0.268475
2012-01-07T02:00:00Z,1,0.41646153846153844
2012-01-07T02:00:00Z,2,0.2347
2012-01-07T03:00:00Z,1,0.3372307692307692
2012-01-07T03:00:00Z,2,0.22625
2012-01-07T04:00:00Z,1,0.37930769230769235
2012-01-07T04:00:00Z,2,0.2315
2012-01-07T05:00:00Z,1,0.35292307692307695
2012-01-07T05:00:00Z,2,0.224
2012-01-07T06:00:00Z,1,0.3625384615384616
2012-01-07T06:00:00Z,2,0.201575
2012-01-07T07:00:00Z,1,0.3771538461538462
2012-01-07T07:00:00Z,2,0.24675
2012-01-07T08:00:00Z,1,0.5513846153846154
2012-01-07T08:00:00Z,2,0.408325
2012-01-07T09:00:00Z,1,0.5058461538461538
2012-01-07T09:00:00Z,2,0.399325
2012-01-07T10:00:00Z,1,0.4576153846153846
2012-01-07T10:00:00Z,2,0.51755
2012-01-07T11:00:00Z,1,0.5666153846153846
2012-01-07T11:00:00Z,2,0.3982
2012-01-07T12:00:00Z,1,0.6325384692307692
2012-01-07T12:00:00Z,2,0.544125
2012-01-07T13:00:00Z,1,0.45984615384615385
2012-01-07T13:00:00Z,2,0.5599999999999999
2012-01-07T14:00:00Z,1,0.5244615384615384
2012-01-07T14:00:00Z,2,0.6966249999999999
2012-01-07T15:00:00Z,1,0.5950769230769231
2012-01-07T15:00:00Z,2,0.6857999975
2012-01-07T16:00:00Z,1,0.6813076923076923
2012-01-07T16:00:00Z,2,0.6829000025
2012-01-07T17:00:00Z,1,0.6614615384615384
2012-01-07T17:00:00Z,2,0.8237000125
2012-01-07T18:00:00Z,1,0.6516923076923077
2012-01-07T18:00:00Z,2,0.812675005
2012-01-07T19:00:00Z,1,0.6426923076923077
2012-01-07T19:00:00Z,2,0.8224000025
2012-01-07T20:00:00Z,1,0.6643846153846154
2012-01-07T20:00:00Z,2,0.80585
2012-01-07T21:00:00Z,1,0.6227692307692307
2012-01-07T21:00:00Z,2,0.66255
2012-01-07T22:00:00Z,1,0.6425384615384615
2012-01-07T22:00:00Z,2,0.5624
2012-01-07T23:00:00Z,1,0.5324615384615385
2012-01-07T23:00:00Z,2,0.508625
2012-01-08T00:00:00Z,1,0.5178461538461538
2012-01-08T00:00:00Z,2,0.37620000000000003
2012-01-08T01:00:00Z,1,0.3883076923076923
2012-01-08T01:00:00Z,2,0.27935
2012-01-08T02:00:00Z,1,0.36592307692307696
2012-01-08T02:00:00Z,2,0.227675
2012-01-08T03:00:00Z,1,0.36523076923076925
2012-01-08T03:00:00Z,2,0.2082
2012-01-08T04:00:00Z,1,0.4137692307692308
2012-01-08T04:00:00Z,2,0.1747
2012-01-08T05:00:00Z,1,0.3759230769230769
2012-01-08T05:00:00Z,2,0.1922
2012-01-08T06:00:00Z,1,0.4026923076923077
2012-01-08T06:00:00Z,2,0.230075
2012-01-08T07:00:00Z,1,0.38976923076923076
2012-01-08T07:00:00Z,2,0.314425
2012-01-08T08:00:00Z,1,0.5126153846153846
2012-01-08T08:00:00Z,2,0.448975
2012-01-08T09:00:00Z,1,0.6504615384615384
2012-01-08T09:00:00Z,2,0.6514
2012-01-08T10:00:00Z,1,0.542923076923077
2012-01-08T10:00:00Z,2,0.6652249975
2012-01-08T11:00:00Z,1,0.47584615384615386
2012-01-08T11:00:00Z,2,0.6949749975
2012-01-08T12:00:00Z,1,0.5190769230769231
2012-01-08T12:00:00Z,2,0.6434499975
2012-01-08T13:00:00Z,1,0.4553846153846154
2012-01-08T13:00:00Z,2,0.7015250025
2012-01-08T14:00:00Z,1,0.5563076846153846
2012-01-08T14:00:00Z,2,0.810549995
2012-01-08T15:00:00Z,1,0.7666153769230769
2012-01-08T15:00:00Z,2,0.74
2012-01-08T16:00:00Z,1,0.6927692307692308
2012-01-08T16:00:00Z,2,0.7403500000000001
2012-01-08T17:00:00Z,1,0.8126153846153846
2012-01-08T17:00:00Z,2,0.748675005
2012-01-08T18:00:00Z,1,0.8825384615384615
2012-01-08T18:00:00Z,2,0.8177500025
2012-01-08T19:00:00Z,1,0.9736923
2012-01-08T19:00:00Z,2,0.72085
2012-01-08T20:00:00Z,1,0.8469230769230769
2012-01-08T20:00:00Z,2,0.7132499999999999
2012-01-08T21:00:00Z,1,0.8626923076923076
2012-01-08T21:00:00Z,2,0.794000005
2012-01-08T22:00:00Z,1,0.7327692307692307
2012-01-08T22:00:00Z,2,0.5775249975
2012-01-08T23:00:00Z,1,0.5718461538461539
2012-01-08T23:00:00Z,2,0.43115
2012-01-09T00:00:00Z,1,0.46699999999999997
2012-01-09T00:00:00Z,2,0.32715
2012-01-09T01:00:00Z,1,0.4612307692307692
2012-01-09T01:00:00Z,2,0.295775
2012-01-09T02:00:00Z,1,0.3912307692307692
2012-01-09T02:00:00Z,2,0.2379
2012-01-09T03:00:00Z,1,0.3830769230769231
2012-01-09T03:00:00Z,2,0.1774
2012-01-09T04:00:00Z,1,0.3650769230769231
2012-01-09T04:00:00Z,2,0.172625
2012-01-09T05:00:00Z,1,0.5433846153846154
2012-01-09T05:00:00Z,2,0.1852
2012-01-09T06:00:00Z,1,0.39415384615384613
2012-01-09T06:00:00Z,2,0.227275
2012-01-09T07:00:00Z,1,0.4383076923076923
2012-01-09T07:00:00Z,2,0.295125
2012-01-09T08:00:00Z,1,0.42023076923076924
2012-01-09T08:00:00Z,2,0.546549995
2012-01-09T09:00:00Z,1,0.37115384615384617
2012-01-09T09:00:00Z,2,0.502175
2012-01-09T10:00:00Z,1,0.4923846153846154
2012-01-09T10:00:00Z,2,0.472375
2012-01-09T11:00:00Z,1,0.4735384615384615
2012-01-09T11:00:00Z,2,0.523775
2012-01-09T12:00:00Z,1,0.47707692307692307
2012-01-09T12:00:00Z,2,0.4796249975
2012-01-09T13:00:00Z,1,0.43315384615384617
2012-01-09T13:00:00Z,2,0.40235
2012-01-09T14:00:00Z,1,0.4753076846153846
2012-01-09T14:00:00Z,2,0.37805
2012-01-09T15:00:00Z,1,0.5278461538461539
2012-01-09T15:00:00Z,2,0.411175
2012-01-09T16:00:00Z,1,0.5326153846153846
2012-01-09T16:00:00Z,2,0.60145
2012-01-09T17:00:00Z,1,0.5473846153846154
2012-01-09T17:00:00Z,2,0.855125
2012-01-09T18:00:00Z,1,0.6526923076923077
2012-01-09T18:00:00Z,2,0.9101250025
2012-01-09T19:00:00Z,1,0.8606923076923076
2012-01-09T19:00:00Z,2,0.839175
2012-01-09T20:00:00Z,1,0.9643846153846154
2012-01-09T20:00:00Z,2,0.7692
2012-01-09T21:00:00Z,1,1.1212307692307693
2012-01-09T21:00:00Z,2,0.65435
2012-01-09T22:00:00Z,1,1.027076930769231
2012-01-09T22:00:00Z,2,0.5481999975
2012-01-09T23:00:00Z,1,0.8887692307692308
2012-01-09T23:00:00Z,2,0.41705
2012-01-10T00:00:00Z,1,0.4819230769230769
2012-01-10T00:00:00Z,2,0.307625
2012-01-10T01:00:00Z,1,0.41215384615384615
2012-01-10T01:00:00Z,2,0.282525
2012-01-10T02:00:00Z,1,0.5357692307692308
2012-01-10T02:00:00Z,2,0.28404999999999997
2012-01-10T03:00:00Z,1,0.45161538461538464
2012-01-10T03:00:00Z,2,0.2591
2012-01-10T04:00:00Z,1,0.39392307692307693
2012-01-10T04:00:00Z,2,0.216325
2012-01-10T05:00:00Z,1,0.4306923076923077
2012-01-10T05:00:00Z,2,0.1931
2012-01-10T06:00:00Z,1,0.3690769230769231
2012-01-10T06:00:00Z,2,0.2820000025
2012-01-10T07:00:00Z,1,0.4136923076923077
2012-01-10T07:00:00Z,2,0.36055
2012-01-10T08:00:00Z,1,0.4705384615384615
2012-01-10T08:00:00Z,2,0.4614
2012-01-10T09:00:00Z,1,0.40599999999999997
2012-01-10T09:00:00Z,2,0.5327999999999999
2012-01-10T10:00:00Z,1,0.47115384615384615
2012-01-10T10:00:00Z,2,0.5053
2012-01-10T11:00:00Z,1,0.4346153846153846
2012-01-10T11:00:00Z,2,0.519525
2012-01-10T12:00:00Z,1,0.5236923076923077
2012-01-10T12:00:00Z,2,0.466725
2012-01-10T13:00:00Z,1,0.46784615384615386
2012-01-10T13:00:00Z,2,0.39385000000000003
2012-01-10T14:00:00Z,1,0.44453846153846155
2012-01-10T14:00:00Z,2,0.3797
2012-01-10T15:00:00Z,1,0.5734615384615385
2012-01-10T15:00:00Z,2,0.548074995
2012-01-10T16:00:00Z,1,0.5780769230769232
2012-01-10T16:00:00Z,2,0.632
2012-01-10T17:00:00Z,1,0.6429230769230769
2012-01-10T17:00:00Z,2,0.7564249975
2012-01-10T18:00:00Z,1,0.6304615384615384
2012-01-10T18:00:00Z,2,0.8934
2012-01-10T19:00:00Z,1,0.7901538461538461
2012-01-10T19:00:00Z,2,0.7847000025
2012-01-10T20:00:00Z,1,0.9489230769230769
2012-01-10T20:00:00Z,2,0.772725
2012-01-10T21:00:00Z,1,0.7898461538461539
2012-01-10T21:00:00Z,2,0.80785
2012-01-10T22:00:00Z,1,0.7976153846153846
2012-01-10T22:00:00Z,2,0.5420500025
2012-01-10T23:00:00Z,1,0.6988461538461539
2012-01-10T23:00:00Z,2,0.415825
2012-01-11T00:00:00Z,1,0.552923076923077
2012-01-11T00:00:00Z,2,0.329575
2012-01-11T01:00:00Z,1,0.39399999999999996
2012-01-11T01:00:00Z,2,0.238975
2012-01-11T02:00:00Z,1,0.3557692307692308
2012-01-11T02:00:00Z,2,0.18787500000000001
2012-01-11T03:00:00Z,1,0.3668461538461539
2012-01-11T03:00:00Z,2,0.185375
2012-01-11T04:00:00Z,1,0.37153846153846154
2012-01-11T04:00:00Z,2,0.191925
2012-01-11T05:00:00Z,1,0.43953846153846154
2012-01-11T05:00:00Z,2,0.2074
2012-01-11T06:00:00Z,1,0.3896923076923077
2012-01-11T06:00:00Z,2,0.24432500000000001
2012-01-11T07:00:00Z,1,0.43238461538461537
2012-01-11T07:00:00Z,2,0.302525
2012-01-11T08:00:00Z,1,0.4797692307692308
2012-01-11T08:00:00Z,2,0.562999995
2012-01-11T09:00:00Z,1,0.41207692307692306
2012-01-11T09:00:00Z,2,0.5143250025
2012-01-11T10:00:00Z,1,0.46853846153846157
2012-01-11T10:00:00Z,2,0.3254
2012-01-11T11:00:00Z,1,0.45384615384615384
2012-01-11T11:00:00Z,2,0.392675
2012-01-11T12:00:00Z,1,0.47784615384615386
2012-01-11T12:00:00Z,2,0.362475
2012-01-11T13:00:00Z,1,0.4582307692307692
2012-01-11T13:00:00Z,2,0.48062499999999997
2012-01-11T14:00:00Z,1,0.40307692307692305
2012-01-11T14:00:00Z,2,0.5072
2012-01-11T15:00:00Z,1,0.5755384615384616
2012-01-11T15:00:00Z,2,0.404925
2012-01-11T16:00:00Z,1,0.712076923076923
2012-01-11T16:00:00Z,2,0.519175
2012-01-11T17:00:00Z,1,0.8560769230769231
2012-01-11T17:00:00Z,2,0.6900500025
2012-01-11T18:00:00Z,1,0.9956153846153847
2012-01-11T18:00:00Z,2,0.75985
2012-01-11T19:00:00Z,1,0.9005384615384615
2012-01-11T19:00:00Z,2,0.8346750025
2012-01-11T20:00:00Z,1,0.7443846153846154
2012-01-11T20:00:00Z,2,0.73425
2012-01-11T21:00:00Z,1,0.9794615384615385
2012-01-11T21:00:00Z,2,0.6079
2012-01-11T22:00:00Z,1,1.071923076923077
2012-01-11T22:00:00Z,2,0.5434749975
2012-01-11T23:00:00Z,1,0.8766153923076923
2012-01-11T23:00:00Z,2,0.4092
2012-01-12T00:00:00Z,1,0.5128461538461538
2012-01-12T00:00:00Z,2,0.31555
2012-01-12T01:00:00Z,1,0.48507692307692307
2012-01-12T01:00:00Z,2,0.2662
2012-01-12T02:00:00Z,1,0.43338461538461537
2012-01-12T02:00:00Z,2,0.234675
2012-01-12T03:00:00Z,1,0.42876923076923074
2012-01-12T03:00:00Z,2,0.2552
2012-01-12T04:00:00Z,1,0.40592307692307694
2012-01-12T04:00:00Z,2,0.194975
2012-01-12T05:00:00Z,1,0.47223076923076923
2012-01-12T05:00:00Z,2,0.205225
2012-01-12T06:00:00Z,1,0.42115384615384616
2012-01-12T06:00:00Z,2,0.3092
2012-01-12T07:00:00Z,1,0.484
2012-01-12T07:00:00Z,2,0.4364250025
2012-01-12T08:00:00Z,1,0.5131538461538462
2012-01-12T08:00:00Z,2,0.5319499975
2012-01-12T09:00:00Z,1,0.4512307692307692
2012-01-12T09:00:00Z,2,0.46975
2012-01-12T10:00:00Z,1,0.36023076923076924
2012-01-12T10:00:00Z,2,0.344125
2012-01-12T11:00:00Z,1,0.4745384615384615
2012-01-12T11:00:00Z,2,0.38632500000000003
2012-01-12T12:00:00Z,1,0.34192307692307694
2012-01-12T12:00:00Z,2,0.39137500000000003
2012-01-12T13:00:00Z,1,0.3872307692307692
2012-01-12T13:00:00Z,2,0.45430000000000004
2012-01-12T14:00:00Z,1,0.3993846153846154
2012-01-12T14:00:00Z,2,0.457425
2012-01-12T15:00:00Z,1,0.4452307692307692
2012-01-12T15:00:00Z,2,0.441275
2012-01-12T16:00:00Z,1,0.46215384615384614
2012-01-12T16:00:00Z,2,0.498825
2012-01-12T17:00:00Z,1,0.6533846153846155
2012-01-12T17:00:00Z,2,0.69425
2012-01-12T18:00:00Z,1,0.8303076923076923
2012-01-12T18:00:00Z,2,0.7911750025000001
2012-01-12T19:00:00Z,1,0.8138461538461538
2012-01-12T19:00:00Z,2,0.9821500049999999
2012-01-12T20:00:00Z,1,0.825923076923077
2012-01-12T20:00:00Z,2,0.88415
2012-01-12T21:00:00Z,1,0.8438461538461538
2012-01-12T21:00:00Z,2,0.670800005
2012-01-12T22:00:00Z,1,0.8604615384615385
2012-01-12T22:00:00Z,2,0.60205
